First Name,Last Name,Age,Sex
Melissa,Edison,7,F
Lydia,Matheson,45,Not Defined
Stacey,Hardin,184,LGBT
Lynne,Santiago,49,F
Robert,Gendron,58,LGBT
Chad,Dvorak,96,LGBT
Buford,Oconnell,27,Not Defined
Rebecca,Duhon,44,M
Mark,Ingber,94,LGBT
Mark,Savoy,50,M
Willie,Kelly,129,LGBT
William,Stephens,7,LGBT
Melissa,Rodriguez,93,M
Anna,Kamuda,8,M
Andrew,Garcia,51,M
Ebony,Rivera,55,Not Defined
Darla,Jackson,63,F
Carol,Coe,33,LGBT
Debra,Bridgette,55,LGBT
Gabrielle,Poteat,41,Not Defined
Susan,Gonzales,52,LGBT
Charles,Johnson,43,Not Defined
Donald,Grace,16,M
Margaret,King,4,F
Jennifer,Drake,31,F
Alfonzo,Skeen,31,M
Rene,Nelson,45,LGBT
Eun,Smith,61,LGBT
Katherine,Bishop,51,F
James,Siler,57,F
Michael,Williams,58,M
Cassandra,White,63,LGBT
Andrew,Galvez,148,M
Mariam,Nasuti,195,F
Lillian,Meadows,43,M
Lucila,Reid,85,Not Defined
John,Harris,36,M
Robert,Johnson,2,LGBT
Thomas,Benberry,70,M
Ernest,Le,64,F
Gary,Green,59,F
Alfonso,Huskey,104,Not Defined
Gregg,Beckford,58,F
Danielle,Bavaro,9,M
Mary,Lindo,25,LGBT
Eric,Davis,10,LGBT
Harold,Kiel,38,M
Ermelinda,Chesser,68,LGBT
Amber,Jones,165,F
Janis,Hoffman,62,F
Mark,Young,69,F
Tim,Mendez,199,F
Mary,Triplett,82,M
Raymond,Klein,19,F
Sadie,Gray,181,LGBT
Frederick,Nichols,49,F
Chester,Ruffo,12,M
Ruth,Halloway,33,LGBT
Clara,Fazio,21,F
Ernestine,Lankford,40,Not Defined
Joanne,Smith,38,LGBT
Myrna,Scott,51,F
Maureen,Swinney,40,M
Aaron,Breaux,2,M
Francis,Urias,39,LGBT
Jose,Phipps,18,M
Mary,Labriola,69,Not Defined
Michael,Pinto,62,LGBT
Pauline,Labrie,53,LGBT
Melody,Joyce,16,LGBT
Christina,Wolfe,36,M
Benjamin,Lant,60,F
Elizabeth,Horton,2,LGBT
Maria,Weaver,40,F
Kevin,Staton,59,LGBT
Sandra,Surina,61,M
Mark,Masciantonio,127,F
Howard,Love,25,LGBT
Joan,Nichols,53,LGBT
William,Whitling,48,F
Jerry,Cooper,136,M
Essie,Montague,65,M
Jessica,Smith,31,M
Aaron,Murphy,30,M
Kathryn,Hulett,5,M
Mary,Murray,131,M
Aaron,Pena,68,F
Elizabeth,Woods,35,Not Defined
Stuart,Duran,191,LGBT
Jerry,Adams,32,LGBT
James,Akbar,28,F
James,Brougham,18,Not Defined
Robert,Webb,44,F
Eric,White,41,F
Hazel,White,34,M
Charlotte,Ortiz,47,LGBT
Jo,Perry,46,LGBT
Cynthia,Siebenaler,59,F
Cecil,Pettie,51,F
Rachael,Thompson,98,Not Defined
Christopher,Novak,31,LGBT
Helen,Gardner,60,F
Billy,Rivers,191,M
Amy,Winfrey,55,Not Defined
Nikki,Hill,33,LGBT
Oscar,Woodmansee,177,LGBT
James,Rickman,198,Not Defined
Alvaro,Tullio,3,LGBT
Irene,Kirk,52,LGBT
Toni,Zimmerebner,49,M
Debra,Lynch,49,F
Steven,Dusenbery,87,M
Joshua,Cason,20,LGBT
Alice,Wilson,37,Not Defined
James,Trent,69,LGBT
Victor,Ryan,63,F
Ronald,Noonan,23,M
Dana,Murphy,46,F
Deanne,Palmese,26,F
Marianne,Lavoie,69,M
Linda,Miller,58,F
Trent,James,17,F
Donald,Thomas,58,M
Laurene,Terrones,110,M
Judy,Jackson,68,F
Garry,Goins,76,LGBT
Eileen,Boyce,27,F
April,Kidd,4,M
Bianca,Ontiveros,28,F
Shirley,Finnell,184,Not Defined
Steven,Moore,58,LGBT
Randy,Sanford,112,LGBT
Willa,Spencer,4,M
Evelyn,Clayton,27,LGBT
James,Gallivan,14,LGBT
Michelle,Daniels,22,F
Stewart,Garceau,31,LGBT
Marianela,Tanner,29,Not Defined
Karie,Williams,170,F
Richard,Day,66,LGBT
Douglas,Pedregon,59,F
George,Wright,49,LGBT
Betty,Barker,3,F
Diana,Criddle,16,M
Fay,Vance,59,F
Charles,Capozzoli,43,M
Manuela,Ramos,37,F
Sandra,Bartlett,26,M
Yang,Shackett,66,M
Rafael,Hill,12,LGBT
Juan,Mcqueen,59,LGBT
Julia,Powell,30,M
Jack,Srour,40,M
Jack,Michalski,43,Not Defined
Alicia,Hughes,15,M
William,Woodson,29,Not Defined
Nancy,Mckenney,48,Not Defined
Carol,Monteiro,67,M
Nancy,Gutierrez,19,M
Lorenzo,Tinsley,54,M
Margaret,Hicks,51,LGBT
Scott,Harper,17,LGBT
Ray,Sigala,93,Not Defined
Linda,Mullen,58,Not Defined
Rosa,Baker,36,F
Roxana,Jacobs,44,Not Defined
Melissa,Atwood,43,M
Kristi,Mulligan,7,F
Ta,Koehler,55,LGBT
Abigail,Routh,42,LGBT
Enrique,Davis,46,Not Defined
Silvia,Prideaux,52,LGBT
Erin,John,53,F
Celeste,Mendoza,197,F
David,Diaz,3,M
Sherman,Pflieger,70,M
Paul,Mcmahon,50,LGBT
Timothy,Orozco,54,M
Kyle,Montano,31,M
William,Lynch,34,M
Margaret,Corcoran,20,LGBT
Sarah,Bussard,14,F
Francis,Jackson,42,LGBT
Ernestine,Pollman,20,M
James,Stainback,11,F
Linda,Davis,51,LGBT
Gene,Schroder,40,M
David,Killin,58,F
Donald,Mcdaniel,35,LGBT
Janice,Wagner,24,F
Shirley,Mcdonough,5,LGBT
Kenneth,Kelly,43,F
Anita,Wallace,53,M
Emily,Pennington,27,F
Melissa,Vinion,46,LGBT
Robert,Fields,32,F
Jennifer,Grooms,62,M
John,Mardis,66,M
Ramon,Maxwell,41,LGBT
Daryl,Duvall,58,LGBT
Tammy,Gutierrez,39,M
Shirley,Harmon,25,Not Defined
Dorothy,Bristol,64,M
Charles,Myers,5,F
Amanda,Seay,53,F
Pauline,Pennington,25,M
Paris,Jakeman,20,M
Mark,Miller,57,M
William,Bednarz,9,LGBT
Karl,Mentz,67,F
Lonnie,Barber,53,LGBT
Willie,Kloc,32,M
James,Hartung,15,LGBT
Steve,Jackson,50,LGBT
Amy,Alvarado,68,F
Vincent,Gonzalez,54,Not Defined
Lena,Hernandez,70,Not Defined
John,Peterkin,49,F
Felisa,Young,3,F
Joseph,Barnes,40,M
Christopher,Turner,40,LGBT
Ronald,Sumners,17,LGBT
Victor,Vinson,41,F
Gary,Mayer,10,F
Christopher,Hughes,51,LGBT
Claude,Albers,58,M
David,Vaughn,63,F
Evelyn,Clay,32,Not Defined
Katelynn,Holley,40,M
Ray,Mcneely,60,LGBT
Anita,Friend,2,LGBT
Sue,Robinson,169,Not Defined
Corey,Spivey,11,F
Robert,Ruiz,58,LGBT
Odis,Whitehorn,62,F
Dwight,Verrett,60,F
Sharon,Purtle,145,F
John,Foster,40,M
Lori,Bailey,70,F
Marylynn,Frias,30,F
Jon,Turner,68,F
Diana,Baugh,66,LGBT
Laura,Yohn,60,F
Randy,Patricio,51,LGBT
Bertha,Brown,59,F
Jon,Caputo,34,LGBT
Elias,Bourne,50,LGBT
Tiffany,Dam,13,LGBT
Roberta,Marshall,57,F
Brett,Johnson,26,F
Brenda,Bennett,48,LGBT
William,Avery,62,LGBT
Carol,Fullerton,59,F
Steven,Burke,52,F
Ervin,Nicholls,26,F
Sam,Jennings,10,F
Jeanene,Neuman,61,LGBT
Warren,Mingo,43,F
Hyon,Tranter,84,LGBT
Mafalda,Parker,40,F
John,Shelton,92,LGBT
Julian,Thomas,70,Not Defined
Don,Trunzo,32,LGBT
Terry,Ledue,67,M
Bennie,Credeur,141,M
Juan,Winston,13,M
Kellie,Brake,112,M
Tommy,Redmon,27,F
David,Lawson,63,Not Defined
Rosita,Williams,29,M
Delia,Robbins,22,LGBT
Victor,Landreth,92,M
James,Jeffries,184,LGBT
Jessica,Dender,47,LGBT
Steve,Collins,25,F
Marina,Elrod,9,F
Edward,Nunez,189,LGBT
Tony,Patricio,23,F
Kate,Sutton,33,F
Gertude,Rosenberry,46,Not Defined
Glenna,Sanders,13,LGBT
Elizabeth,Callen,70,F
Kristine,Parrish,69,M
Melvin,Blouin,30,LGBT
Jeremy,Mercier,157,LGBT
Anita,Lake,86,M
Willie,Thompson,88,M
Anita,Magano,11,F
Billy,Sellers,41,M
Carmelita,Kelly,50,M
Susan,Eden,13,LGBT
David,Youmans,188,Not Defined
Matthew,Leppla,68,LGBT
Amy,Soto,27,F
Ann,Whitney,66,LGBT
Ruby,Eden,9,LGBT
Earl,Weston,32,M
Paul,England,72,F
Lionel,Hill,53,F
Vicky,Rodriguez,25,M
Mary,Crabtree,22,LGBT
Mabel,Daise,179,F
Micheal,Eland,68,M
Amy,Yanni,200,LGBT
Vernon,Collins,9,F
Teresa,Lasseter,32,M
Scott,Wolfertz,170,F
Rose,Shumway,64,F
Wendy,Anderson,22,F
Wilmer,Younce,17,Not Defined
Viola,Omoyosi,20,F
Kathleen,Mance,51,F
Paul,Simoneavd,65,F
Terry,Washington,42,F
Dena,Gonzales,172,F
Sharon,Harriss,45,LGBT
Clarence,Stevenson,54,LGBT
Wilma,Cortes,3,M
Alton,Brown,51,Not Defined
Douglas,Kessel,23,LGBT
Allan,Petersen,50,LGBT
Barbara,Giddins,32,M
Kathy,Cook,152,M
Rose,White,44,LGBT
Raymundo,Brown,53,LGBT
Kimberly,Mcadams,65,M
Stephen,Levy,20,M
Scott,Thomson,33,M
Nancy,Allee,54,M
Blanca,Brown,10,F
Charles,Baker,153,LGBT
Donald,Gerard,21,M
Michele,Simkins,172,F
Sylvia,Brown,66,F
Jason,Bell,10,F
Joseph,Newman,66,LGBT
David,Taylor,37,M
Glen,Betts,53,LGBT
Willie,Swartwood,54,LGBT
Bob,Fernandez,194,M
Henry,Manis,68,F
Charles,Jacobs,32,F
Thomas,Farnes,57,M
Ruth,Andrews,52,LGBT
Dian,Valles,24,F
Sara,Langley,19,M
Anna,Deluna,2,F
David,Acosta,83,M
Gordon,Hood,181,M
Bonnie,Delagarza,112,Not Defined
Joan,Smith,9,LGBT
Ophelia,Greene,44,F
Robert,Mcvey,40,F
Terry,Mcelrath,54,LGBT
Antonio,Thompson,15,M
Carol,Rogers,32,F
Sue,Duhon,63,F
Jeffrey,Lunsford,67,M
Marcel,Mancuso,41,F
Jamie,Dehart,58,F
Connie,Smail,23,LGBT
Joyce,Burns,81,Not Defined
Nicholas,Tadlock,38,F
Shirley,Gifford,63,Not Defined
Donald,Baker,54,M
Linda,Reyna,12,M
Amy,Mclean,127,F
Kathleen,Anderson,51,LGBT
Arlene,Mello,65,M
Dana,Lara,122,Not Defined
Suzanne,Wenger,29,F
Thomas,Dodd,17,M
James,Fisher,1,LGBT
Rodney,Smith,2,M
Joseph,Chase,57,M
Judith,Roney,61,F
Lulu,Johnson,9,M
Felix,Babin,82,LGBT
Amanda,Miller,58,M
Anna,Smith,48,M
Lynda,Halstead,37,F
Sammy,Carroll,22,F
Amy,Hendricks,3,M
Virginia,Roberts,41,M
Jeffrey,Lopez,67,M
Ann,Gonzalez,52,LGBT
Mary,Carrasco,18,M
Alvin,Martinez,112,F
Tina,Andren,42,F
Josephine,Parkhurst,48,M
John,Melton,36,M
Guy,Montoya,3,M
Donna,Deanda,10,LGBT
Yvette,Gilstad,28,LGBT
David,Hopkins,42,M
Abigail,Hicks,18,LGBT
Amy,Walker,55,Not Defined
Alesia,Trilling,53,Not Defined
Catherine,Vogel,31,F
Diana,Maldonado,20,F
Paula,Wellman,51,M
Nancy,Wilson,111,M
Gina,Oh,41,M
James,Wood,69,LGBT
Ellen,Shaw,19,LGBT
Lillie,Torres,41,F
Timothy,Kreisler,14,M
Lillian,Seymour,55,LGBT
Kenneth,Sandahl,34,LGBT
Mary,Porter,12,F
Raymond,Drain,41,M
Oscar,Dupuis,43,LGBT
James,Hinson,43,F
Christopher,Pruitt,66,F
Emilio,Whitlock,53,M
Peggy,Levasseur,45,LGBT
Ericka,Campisi,63,F
Jarrod,Guzman,39,F
Esther,Burd,35,LGBT
Miguel,Cavallo,22,F
Jesse,Wright,19,LGBT
Joanna,Frazier,22,M
Susan,Henderson,24,M
Barbara,Jones,46,F
Melissa,Brooke,49,LGBT
Gary,Sadowski,46,LGBT
James,Marks,51,Not Defined
Ann,Collini,55,M
Christian,Caldwell,3,M
Robin,Spracklen,57,Not Defined
Dee,Burger,59,LGBT
Clifton,Page,47,LGBT
Joella,Martin,27,LGBT
Carrie,Bates,24,LGBT
Samuel,May,63,M
Edie,Lee,20,Not Defined
Tobi,Timmerman,43,LGBT
Elizabeth,Comee,18,LGBT
Helen,Smith,55,Not Defined
Jennifer,Sites,57,F
Elisa,Rolfe,30,M
Sadie,Milo,39,M
Nina,Ardon,47,LGBT
Lloyd,Chase,64,LGBT
Carolina,Horne,64,LGBT
Howard,Hopper,29,LGBT
Candace,Cooper,171,M
Carolyn,Mcghee,157,F
Gerald,Jimenez,75,LGBT
David,Irvin,68,M
Geraldine,Chen,63,F
Mary,Smith,47,LGBT
James,Jodha,50,M
Ryan,Carlson,6,F
Derrick,White,65,F
Stephanie,Hampton,169,F
Teresa,Mason,35,M
Wilma,Hendrikson,30,Not Defined
Matthew,Allen,18,M
George,Fontaine,64,M
Prince,Capps,40,F
Dana,Huffman,31,F
Doug,Hewett,40,F
Ruby,Long,40,M
Kimberly,Vaughn,107,LGBT
Melinda,Lumley,18,Not Defined
Gary,Pitts,47,Not Defined
Heriberto,Walker,10,M
Ada,Carter,14,M
Michele,Montgomery,39,F
Lisa,Anderson,49,F
Christine,Williams,146,F
Richard,Lewis,55,LGBT
Rhonda,Carothers,44,F
Earl,Hobbs,199,F
Albert,Johnston,98,F
Brenton,Bozych,44,LGBT
Patricia,Musetti,41,LGBT
Joseph,Tharrington,25,LGBT
Robert,Stroud,64,M
Betty,Morgan,41,F
Cameron,Collins,125,M
Mary,Hughes,50,F
Rose,Feazel,41,Not Defined
Tamika,Goetz,64,F
Jesus,Nesbitt,67,F
Phyllis,Traylor,18,F
Barbara,Gonzales,53,LGBT
Adelaide,Burchfield,30,LGBT
Jennifer,Wearing,41,M
Michael,Sarabia,20,M
Mai,Kuhn,44,LGBT
David,Quist,138,M
Robert,Alexander,47,LGBT
George,Dino,129,M
Matt,Eichberger,148,F
Judy,Pugh,53,F
Raymond,Kirby,48,LGBT
Carrie,Swanson,133,F
Jane,Herrington,41,M
Lee,Atwood,57,LGBT
Alisa,Briones,185,M
Luella,Pittman,37,M
Dorian,Diloreto,62,LGBT
Jesse,Morningstar,69,M
Susan,Bannister,34,F
Phyllis,Shields,42,F
Scott,Johnson,147,LGBT
Charline,Bond,30,M
Stephanie,Huver,170,M
Todd,Frederick,20,LGBT
Lori,Fleischman,192,M
Natalya,Masters,3,F
Ollie,Williamson,2,LGBT
Allen,Kopp,63,M
Brian,Martinez,57,M
Virginia,Carroll,27,LGBT
Sandra,Begley,20,LGBT
Sandra,Austin,24,F
Charles,Green,51,M
Martin,Hall,171,LGBT
David,Hodge,149,M
Gary,Grissom,62,Not Defined
Robin,Terry,18,LGBT
Carl,Ford,64,F
Dorothy,Benthall,8,M
Roberta,Moses,64,M
Robert,Grove,41,LGBT
Jerry,Chong,28,F
Martin,Miyasato,30,M
James,Jones,133,F
Michael,Frazier,50,M
Richard,Beale,44,LGBT
Frank,Stanley,41,M
Gloria,Weaver,64,LGBT
Gary,Wicklund,166,LGBT
Lena,Allen,60,F
Pablo,Parks,51,F
Angela,Mcsweeney,31,F
Deborah,Anderson,2,LGBT
Sammy,Crayton,45,M
Leopoldo,Duffy,56,LGBT
Russ,Martin,200,Not Defined
Julie,Jackson,47,Not Defined
Cecelia,Cree,43,LGBT
Olin,Desimone,19,M
Glenn,Lei,31,F
Tina,Yoder,57,F
Michelle,Barnes,185,F
Mary,Long,46,M
Richard,Sumney,3,Not Defined
Robert,Numbers,24,M
Phillip,Terry,98,F
Kristina,Albaladejo,40,F
Alice,Tackett,56,LGBT
Mark,Bowles,47,F
Marilyn,Payton,32,LGBT
Jessica,Robbins,23,F
John,Perry,18,M
Tammy,Causey,36,M
Roberta,Collins,35,LGBT
Reginald,Aguirre,61,LGBT
Amanda,Malone,70,M
Ryan,Pennick,4,M
Cheri,Miller,152,M
Augustine,Welsh,38,F
Debra,Cleaves,60,LGBT
Cynthia,Seney,31,LGBT
Margaret,Gaylor,12,M
Brandy,Hackett,66,F
Stanley,Wizar,66,M
Anna,Coleman,26,F
William,Dias,117,Not Defined
Carrie,Treinen,25,F
Joan,Carr,68,LGBT
Terry,Smith,70,LGBT
Jesus,Standley,45,M
Michael,Nelson,60,F
Connie,Carlyon,53,F
Chris,Parker,56,LGBT
Russ,Morano,54,LGBT
Fernando,Friedle,62,M
Rafael,Gutman,16,Not Defined
Jeffrey,Jacobs,66,F
William,Surrett,189,F
Nelida,Lagatta,161,Not Defined
David,Graves,10,LGBT
Margaret,Atwood,51,F
Joseph,Bolek,143,LGBT
Kent,Moyer,37,M
Kristin,Campbell,73,M
Preston,Rucker,38,LGBT
Josue,Stewart,152,LGBT
Kurt,Calvert,5,F
Jean,Macias,65,M
Craig,Nakamura,34,F
Sharon,Evans,108,LGBT
Guy,Borthwick,28,LGBT
Joan,Garcia,46,F
Rosemarie,Smith,65,LGBT
Annie,Stambaugh,21,M
Sherman,Soto,25,LGBT
Oscar,Dickson,18,LGBT
Patrice,Hankins,29,Not Defined
Debra,Gamble,18,F
Diann,White,18,F
Norman,Bruderer,145,M
Jeremy,Liang,60,M
Barbara,Kilgore,43,Not Defined
Marilyn,Sims,56,M
Dinah,Abbott,66,F
Charles,Clark,32,Not Defined
Bruce,Clary,15,F
Retta,Michael,21,F
Christine,Hapke,45,Not Defined
Edward,Williams,34,F
Samantha,Burbank,47,M
Stephanie,Ault,44,M
Gerry,Fleming,32,F
Leisa,Carter,68,LGBT
Gerald,Citron,70,F
Samantha,Huynh,24,LGBT
Joyce,Cram,73,M
Billy,Jennings,105,Not Defined
Annie,Hutchings,38,LGBT
Dexter,Corbin,60,M
Cynthia,Vincent,59,M
Dorothy,Charest,33,Not Defined
Christine,Tamburo,122,LGBT
Josie,Christiansen,59,LGBT
Kim,Westman,43,M
Veronica,Mccormick,26,Not Defined
Richard,Ramirez,56,LGBT
Amy,Bush,11,M
Nadine,Montgomery,23,LGBT
Maritza,Sullivan,37,LGBT
Karen,Leyva,68,M
Earl,Wells,132,LGBT
Jessica,Young,60,M
Ellen,Thole,27,LGBT
Jose,Lamb,131,LGBT
Vanessa,Manney,68,M
Oscar,Ford,48,M
Carol,Reed,18,F
James,Toto,27,M
Fernando,Labonte,33,M
Kimberly,Calderon,4,LGBT
Michael,Surratt,61,M
Janet,Resendiz,66,LGBT
Susan,Voigt,20,LGBT
John,Joyner,32,F
June,Diminich,3,LGBT
Michael,Chow,124,M
Thomas,Walls,25,LGBT
Candace,Walters,51,M
Allen,Lopresti,144,Not Defined
Tina,Thames,57,LGBT
Ila,Butler,18,Not Defined
James,Williams,62,F
Pedro,Pereira,188,M
Joseph,Davis,145,M
Miranda,Cruz,53,LGBT
Christopher,Ball,34,F
Robert,Salcido,42,F
Charles,Barnes,68,F
Jennefer,Vanoy,60,F
Murray,Florez,20,LGBT
Victor,Pringle,56,F
David,Desilva,12,LGBT
Edward,Mitchell,66,F
Jennifer,Parker,55,M
Norman,Gussler,33,M
Mark,Miller,39,F
Donald,Sweet,60,M
Phyllis,Keyser,117,M
Jesse,Jenson,67,F
Norma,Perez,68,Not Defined
Thomas,Williams,81,F
Sammy,Vaughn,9,LGBT
Christina,Robinson,44,Not Defined
George,Nollman,28,F
Kelley,Mcgill,37,M
Samuel,Goss,63,LGBT
Christopher,Ricley,83,LGBT
Julia,Godbold,53,LGBT
Alice,Downer,34,M
Al,Cooke,33,M
Thomas,Preston,45,F
Esther,Manning,63,LGBT
Clarence,Chowenhill,59,F
Raymond,Weaver,40,F
Sara,Buckman,36,Not Defined
Charles,Zdenek,48,LGBT
Edgar,Ruderman,21,LGBT
Geraldine,Pelosi,50,M
Randy,Yeoman,19,LGBT
Mark,Griffin,44,LGBT
Norman,Bartolome,30,F
Peter,Mckenzie,55,M
Angela,Saxe,158,Not Defined
Kenneth,Heckert,26,M
Frances,Bell,20,F
Virginia,Diaz,34,LGBT
Irene,Ventura,20,M
James,Mcnutt,54,LGBT
Amelia,Anderson,159,M
Ronald,Topolosky,63,F
Robert,Fields,55,F
Lynnette,Pineda,34,LGBT
Chad,Runyan,181,Not Defined
Helena,Foust,49,M
Lester,Cooper,49,F
John,Milar,4,M
Linda,Bambacigno,62,LGBT
Spencer,Doughtie,48,F
William,Davis,58,LGBT
Gabriel,Guerra,42,Not Defined
Alberto,Colbert,106,F
Charles,Parson,58,LGBT
Richard,Levingston,22,Not Defined
Roger,Mccard,53,F
Rick,Calligan,39,F
Angela,Johnson,28,F
Jeffery,Ganser,47,F
Amanda,Laliberte,25,Not Defined
Rodolfo,Manzo,21,F
Dina,Ortiz,53,LGBT
Diana,Spilde,30,LGBT
Earl,Moseley,66,F
Ruth,Florence,60,LGBT
Robert,Washington,58,F
Edward,Widener,93,M
Nancy,Wolf,64,M
Kristine,Collins,170,M
Brenda,Newton,31,F
Alyssa,Part,49,F
Kristi,Session,43,Not Defined
Jane,Nolasco,44,F
Roy,Hartness,33,Not Defined
Willard,Kennedy,49,F
Cruz,Casella,61,F
Tracy,Pearson,29,F
Petra,Patton,26,F
Patricia,Cardenas,19,Not Defined
Jerry,Gahan,3,M
Joyce,Freeman,60,M
Theresa,Stump,23,LGBT
Paul,Pratt,32,M
Suzanne,Saldana,62,M
Quincy,Ward,26,M
Monica,Lembke,15,M
Sharee,Baker,69,F
Jonah,Greene,17,LGBT
Pansy,Jarnigan,39,F
Richard,Herbert,42,M
Sherry,Rodriguez,16,M
Edmund,Dayton,22,LGBT
Jason,Lopez,49,F
Marshall,Thomas,41,F
Christopher,Faye,177,M
Tom,Bailey,27,M
Jose,Herbert,133,F
Helga,Gilliam,63,LGBT
Micheal,Goldade,25,LGBT
Stephanie,Ronning,5,Not Defined
Jill,Strong,11,LGBT
Jean,Miller,67,LGBT
James,Cullum,53,M
Alfred,Davis,69,M
Carol,Pires,50,F
Charles,Rodriguez,11,Not Defined
Jennifer,Lachenauer,15,M
Ruth,Stripling,113,LGBT
Anna,Rowe,200,LGBT
Barbara,Owens,57,LGBT
Mary,Neil,166,LGBT
Jessica,Snook,2,F
Lynne,Spaulding,22,M
Marjorie,Hamilton,44,LGBT
Danny,Carpenter,46,F
Jeffrey,Camacho,52,M
Judy,Robinson,40,M
Jerald,Mccallion,44,M
Jennifer,Parker,47,Not Defined
Roxanne,Reese,117,F
Beverly,Mcenaney,53,F
Roberta,Shanks,22,F
Cameron,Schmitt,1,LGBT
Francis,Eggleston,46,F
Ethel,Addison,5,LGBT
Mabel,Gordon,69,F
David,Noyes,47,F
Nora,Anderson,45,LGBT
Catherine,Langston,26,LGBT
Juan,Powell,13,Not Defined
Holly,Taylor,56,LGBT
Richard,Bullock,182,M
Nicholas,Candler,9,M
Dwight,Robinson,58,M
Willard,Spier,87,F
Deborah,Baseler,20,Not Defined
Jennifer,Ortega,9,Not Defined
Darren,Watson,154,F
Terry,Roselli,27,LGBT
Leslie,Salaam,7,F
Donald,Saldana,23,F
Michael,Gilbert,24,M
Dennis,Thomas,40,M
Fern,Scott,30,M
Reuben,Howard,46,LGBT
Rochelle,Vincent,41,F
Tina,Sloan,35,M
Andrew,Stewart,65,M
Sherrill,Hardy,58,M
Jeffery,Gates,19,F
Shawn,Bartoletti,41,LGBT
Dustin,Vargas,17,LGBT
Robert,Charles,19,LGBT
Lorna,Preston,47,F
Leonard,Yamaguchi,40,M
Margaret,Pickett,18,Not Defined
Charles,Caggiano,41,F
James,Hunter,27,F
Stephen,Pullen,34,F
Mark,Newyear,26,M
Gregory,Hodges,53,Not Defined
Alfred,Garrett,45,M
Kenneth,Lovejoy,42,M
Jeffrey,Benson,26,M
Jay,Darby,62,Not Defined
James,Natalie,105,LGBT
Jason,Mcclellan,41,F
Judith,Dunn,173,M
Morris,Buck,20,Not Defined
Ann,Conant,50,LGBT
Shirley,Phifer,53,LGBT
Eileen,Forsythe,20,F
Nina,Kuo,38,M
Annie,Schechter,59,F
Gerald,Taylor,6,F
Jennifer,Thompson,23,F
Mary,Bumgarner,63,M
Shakia,Kenner,8,M
Lee,Stewart,65,LGBT
Frederic,Murphy,66,M
Jackie,Minyard,140,LGBT
Pete,Gagnon,45,F
James,Urbine,66,M
Joseph,Jones,61,LGBT
Deanna,Jacobs,64,LGBT
Pedro,Holahan,65,F
Victoria,Bostian,59,F
Harold,Banks,47,M
Olivia,Pleiman,68,Not Defined
Heather,Foster,51,F
Theodora,Kendall,57,LGBT
Tia,Corley,14,M
Dennis,Gutierrez,21,LGBT
Glenna,Gilmore,56,Not Defined
Becky,Quezada,126,LGBT
Maurice,Flores,58,F
William,Xiong,34,LGBT
Lois,Smith,53,M
William,Cowen,33,F
Douglas,Martin,30,M
John,Mcdonell,69,M
Trudy,Bell,22,LGBT
Tiffany,Mclemore,17,F
Stephen,Hern,68,F
Steven,Williamson,18,F
Alvin,Mcalister,28,M
Lori,Shriver,39,F
Susana,Painter,61,F
Monica,Coan,62,M
David,Trueman,24,LGBT
Vicky,Kemper,48,LGBT
Paul,Warren,42,Not Defined
Jeffrey,Barnes,50,LGBT
Richard,Romero,37,LGBT
Michael,Freese,16,M
Mary,Boswell,39,F
Diana,Mcgwin,34,LGBT
Brian,Jones,69,LGBT
Judith,Thompson,69,M
Cathy,Ryan,174,Not Defined
Esther,Somers,3,F
Jennifer,Garcia,29,F
Jeremy,Bond,14,F
Raymond,Moon,33,M
Larry,Gillenwater,10,F
Henry,Stobb,5,F
Evelyn,Schultz,37,F
Albert,Scott,46,F
John,Muncy,18,F
Pete,Wright,3,LGBT
Deborah,Williams,70,LGBT
Wilfred,Bergevin,81,F
Pamela,Martin,18,M
Elizabeth,Sanpedro,57,F
Emily,Schrock,42,LGBT
Jo,Gonzales,6,LGBT
Carol,Ashton,17,LGBT
Jorge,Marquez,42,F
Helen,Baxter,47,F
Peter,Norden,46,LGBT
Gary,Hanson,33,F
Louis,Summers,20,LGBT
Deborah,Sandoval,42,F
Barbara,Madison,14,F
Richard,Dyson,25,LGBT
Ashley,Bacher,52,M
Kelvin,Farrell,19,M
Brittany,Howell,54,M
Mary,Roemmich,46,LGBT
James,Hasberry,28,M
Hugh,Palmer,3,LGBT
Zulema,Booker,64,LGBT
Gwenda,Morgan,49,M
Jeff,Ash,29,M
Heather,Woodward,92,LGBT
John,Mcguire,50,M
Nellie,Ramero,164,M
Kenneth,Keeton,25,F
Crystal,Calnick,56,LGBT
Catherine,Dickinson,53,LGBT
Chris,Long,37,LGBT
David,Bailey,147,M
Clinton,Spriggs,62,F
Alexander,Young,61,Not Defined
Coralie,Monroe,30,Not Defined
Paul,Kleis,49,F
Joseph,Fechtner,39,F
Jesse,Blackburn,38,F
Tiffany,Perez,66,LGBT
Jean,Williams,65,LGBT
Robert,Zuehlke,55,M
Beverly,Gonzalez,66,F
Donna,Barjas,47,LGBT
Carrie,Miller,73,LGBT
Alice,Watkins,56,M
Emma,Archut,11,F
Desiree,Hesley,51,M
Jessica,Lugo,30,LGBT
John,Vanhorn,48,LGBT
Susan,Mcdowell,1,F
Michelle,Simmons,49,M
Marco,Crittle,57,LGBT
Esther,Hatch,63,F
Derek,Newby,66,F
Dwayne,Peltier,136,M
George,Matthews,107,Not Defined
Manuel,Burgos,24,F
Lori,Eggert,48,F
Stephanie,Graves,35,LGBT
