First Name,Last Name,Age,Sex
 JUaNItA,DaVIs,66,LGBT
andREA, MoRris,62,-
denniS, lAndry,26,M
 TONy,PuLly,34,both
SeAN,ToDD ,8,-
luis,ABERLE ,110,M
RoSETtA,bENNEtt,24,-
JAmes ,ChaReSt,173,Female
 rAYmOND,PaRTiN,19,m
 cHrIs,brown,64,m
 joHN,gAudio,64,LGBT
 dOMInICA,MARlOw,20,LGBT
Kevin, PEaBOdY,3,-
kelLy, weBB,43,f
 katHLEeN,HuBBarD,42,LGBT
 beNJaMiN,whiTe,33,both
 mariA,SHABazz,32,Man
lester ,HEgyi,64,M
LEtITIA ,SImMonS,52,-
joYCe, soSa,44,-
dAVID ,tellO,50,Female
 jaMes,sTaLLWORTH,68,f
 GenEvie,rHoDES,74,f
THoMas, trIPp,24,both
jACqUeLIne ,COSPeR,52,Male
roNAlD,BIndel ,21,F
DeBrA ,CURREy,20,F
hUNg,BRitT ,43,Male
 lINdA,ManN,33,m
EMILY, gutierrEZ,70,m
 claREnCe,PiNeGaR,43,f
sArah ,gIBbS,102,FM
bEAtRice ,suLLiVAN,39,both
riTA, WAlKER,39,f
daVid, KIMurA,62,-
HeATHER, WIllIams,21,M
BEVeRLy ,BurlesoN,8,MF
 gaRY,pEtTit,36,LGBT
jUanita,mAldonaDO ,59,LGBT
Lisa, GrEen,39,M
melvIn ,dUnNinG,23,Male
ROBeRT ,SpenCer,20,-
TAmArA,hAlL ,50,M
mICHAel,HuMphREY ,24,-
cOnNIE,mYers ,123,-
wilBuRN ,stricklanD,14,both
rachEL, DuTTON,12,Female
frAnCis ,BeNjaMIn,69,M
TErry, wAllAcE,5,-
kRistIna ,BLACker,45,-
RUth ,siLvA,107,MF
lOWeLL,cONn ,67,FM
SAMUEL, hoOd,24,both
dAvId,joHnsoN ,43,f
louIs, wIlLIAMs,49,Girl
carolinE,GrAu ,22,f
 ROberT,cOLemAn,64,both
Lori ,ELLIS,58,-
DEBrA ,wiNkeLpLeCK,96,F
miCHael,MCGLoNe ,22,MF
dESIReE, bAuTIsTa,175,f
 jERry,KNoEDleR,63,Male
HENry,PUTnEY ,18,M
 LAEl,SkiVER,44,F
KathLeEN ,laflamME,43,M
 tHoMAs,MAsSEy,24,Female
tHeLmA,arroYO ,26,both
miCHeLLe ,BAKEr,36,F
anNie, haydU,47,MF
mAX, sTonGE,46,M
mARY, BrASSIL,24,-
GlAdys ,lOnG,95,M
kEVIN, STRickLAND,11,Man
DAniel,greEn,31,MF
JosE ,BooNe,36,FM
ROSario, CARMaN,50,Female
HaTTIe ,MAsterSon,118,MF
JEsSica ,RasmUssen,40,M
WILlIAM, WEst,10,FM
tAmMie,doBSon ,23,f
 WillIaM,MClEOD,26,-
gaRy,dilIbErtO ,27,f
maRY, thOmaS,175,LGBT
roBERT ,SIEver,21,m
bARBaRA,tRAmBlE ,44,f
nORmA, lAXtoN,28,MF
FranceS,BeNneTt ,51,-
DanIeLLE ,brAMEr,49,m
ChestER,floCK ,89,Male
 eLEOnoRE,sCHnEIDeR,54,LGBT
JEFFRey ,lopeZ,39,m
shIrleY ,BURDETT,18,F
 joHn,beLL,58,m
quENTIN, MEYERS,33,LGBT
EVeLyn, conNElLy,29,f
GeNE,HoLlIfiElD ,10,MF
MaRGAret, hAmIltOn,15,M
CLAY ,ZoDY,39,LGBT
eLLa, KelLY,31,m
 CHaROLETte,BiNEGAr,56,-
ToM ,LIchT,23,-
 RobeRt,bRaGG,29,-
 rAY,duNCAN,38,FM
dan ,siMPSOn,41,m
 MIchAeL,bROoKs,113,M
jAmES ,FiTzHuGH,31,MF
 cLAUDia,TAnguMA,142,m
PAulA ,CaREy,56,M
jERRy,bAiLey ,115,m
 glOrIa,calhOun,29,MF
mARGArEt, TAylor,13,M
rAsHiDA ,conLey,68,Female
stepHAnie, KEMp,48,M
 wILlIAM,mILlER,16,f
corRinE, DAhl,62,m
SUsan ,bOriCh,40,F
jaMeS, tIMMOns,135,F
rEx, FeRRIgNO,62,F
aNn, HoLlIster,43,-
ANTHOnY,wheElER ,70,F
PATRIcia ,WOod,51,both
JOhN,RaBOn,14,MF
Leon, caNDeLArio,43,LGBT
CarOL,cRowDEN ,19,m
judy, smiTh,55,LGBT
 riChARd,HughES,67,f
STEphEN,hEARN ,20,MF
 eDdie,JoHnsON,56,Male
ShaNNON, gaLLAnt,26,m
GranT, cHRiSteNberry,19,Male
dAvid,cAMPBELL ,28,F
heATHER ,rivaS,52,m
jUdITh ,swEaRINgER,8,MF
paTSY,CoLOn ,43,Female
 FeLicIa,weLCH,3,M
JESsE, DavIS,12,F
opHeLIa, AlBaNo,197,both
THeodoRE, aBeYtA,153,MF
dEbra, maccHIAROLi,1,M
richard ,WilliaMs,135,F
RoBeRT, HArriS,64,-
MaRgaRet,spOrE ,56,MF
RutH ,WiNKlEMAn,17,m
andrew, aVerA,30,m
 charlES,sChER,102,M
eLMEr,RaMey ,139,LGBT
JAmeS,christensEN ,55,MF
salLy, DAvis,58,M
 joNAThan,LOWELl,48,f
mARiE,PEREZ ,3,f
PAMELA, KozLOwSKI,55,f
 JUDY,JUrY,15,f
gaRy, cOLliNs,35,M
tHOMAS ,LeE,4,both
JaMEs, paTaGuE,24,FM
 KAthRyn,gARcIa,23,MF
 eTHel,rUsSelL,35,-
 JAMES,owens,35,Male
TAMmY,tEETeR ,7,M
RAnDY ,BELChER,193,m
arThUr@, re NFRo,2,f
 aUROra,dElAfUENte,16,LGBT
ArthUr,WHaLEy,41,LGBT
KaTHIE ,ZEChmaN,55,Man
MArK,FranCIs ,64,m
lEoNaRD,gagE ,50,Female
jamES ,keen,30,Female
BaRBRA,rosArIO ,3,m
bEtty ,BAIlEY,165,MF
 LeONArD,Voelker,49,M
 frAnKLiN,zAVaLA,18,Male
eMmA, bLoOm,3,m
AVA, GrEeN,4,both
JOHN ,TAylor,70,both
 sHeRRy,ROBinSON,9,Male
 kIMbeRly,sOriaNO,50,both
peTer,kERR ,50,f
PAtRicia ,GalIndEZ,67,-
dAnIeL, BerTholf,19,FM
KaRyN ,tAYLOr,38,both
YOlandA ,IcArdo,28,Male
 DaVid,mew,29,F
linCOlN, GeorGe,18,-
DAlE, BeyeR,31,-
JohN ,BRySOn,36,M
 ChRiS,COWEn,60,Female
neLsoN,lEE ,177,F
WESleY ,sWansoN,51,both
baRbARa ,MALLOrY,2,Female
GRace, Olson,51,f
TIMOThy,DAy ,18,both
lauRa, SAmmOnS,21,Girl
ALExandEr, HALlaWAY,111,-
guILlerMO,darnlEY ,35,f
JOsHUa ,WHitE,34,f
HoMEr, dIcKerSoN,21,Female
Janine, pHElps,25,Girl
 tiMOtHY,everEtT,19,LGBT
VIOLa,aNGUlO ,4,-
TarA,caUtHen,67,F
louis, GOOdwiN,70,M
 PegGY,HesS,78,-
dEMETricE ,loNGmire,39,M
miLdrED, watKInS,29,f
 CAndACE,TROxel,71,f
salVADoR ,mUMaw,23,-
darLEnE, Nez,42,f
jOhn ,MAulDEN,19,M
cLARa,SMITH ,32,FM
lAura ,SauNDErS,65,both
CHRISTiNe,GrAVes ,10,M
 maRY,PRestoN,21,Man
 RaLPh,vaRLEy,46,FM
REbeCca,mIllER ,69,Male
maRiE ,BunCH,1,both
 ricHArD,darby,37,f
tAmELA ,CaiCEDo,29,f
ronALD ,NorToN,25,both
paUl,HatcHEtT,6,f
JAnNA ,ELy,44,f
maRY ,REGISTer,19,Girl
 DEBORAh,EVaNoff,16,M
cHArleS, bRocK,46,-
jAmes ,CLAytOn,69,m
AliCe,CArLOzzi ,10,-
LAtISha ,WEllS,23,F
sANdRA, hErnAnDez,33,LGBT
TesSiE,HaTcHer ,38,-
EliZABETH ,deAtON,11,Female
ELIZabETH,HERnanDEZ ,65,-
pHiliP,aNNis,24,Female
BONNiE ,WILcOx,22,LGBT
SAMANtHA, BReaU,38,F
 GuAdalUpE,maRkey,14,Man
JERrY,HUBBArD ,48,FM
lydia, wORDen,191,Male
tHeresa,AGUILAR ,67,M
gErald, haMM,20,Female
 JOhN,morRIS,42,m
dAVId ,haLl,51,Male
jOHN ,EdwarDS,42,-
kaThlEEN ,RAY,1,-
eLDon, MouTON,46,F
EILEeN ,BENnetT,33,F
gUaDaLuPE ,HIlL,62,both
bEATrIce, ERDMan,31,f
aMPArO ,MorrOw,42,both
rEBa ,nORris,15,m
 lYneTte,rOman,20,f
gIlBERt, FIelDs,47,M
wiLLiam,yIn ,1,Female
PaTRICIA, FawcETT,31,FM
DAniEllE ,GONZALez,37,f
sandRA, toRrEs,62,F
AMBEr, hoUt,49,Male
VerA ,SHaFfStalL,62,Female
 aNa,TAylOr,42,FM
doriS ,dOMBRowSKI,48,FM
AlVEra,KEARslEY ,66,MF
pAtRiCIa,eRben ,51,LGBT
WiLLiaM,dAnIEL ,32,Male
liNdA ,willIAmS,182,f
FRAnCEs,tieTjEN ,52,both
eLEna, rOSsITER,25,Female
DeboRAh, KowIs,65,LGBT
DOrrIS, McCOrMIcK,46,f
GaRY, STaTLer,65,FM
MarC ,bRoTherS,189,m
jOHnNy, LIttle,63,M
TROy ,RaNDalL,39,m
MArk, MAlKani,19,LGBT
donAlD,BLakE ,53,F
 CHRIsTOPhER,pALMER,30,FM
 tIM,DElEoN,18,F
sTepHAnIe,pATTErSoN ,30,both
WallacE, mEGgs,25,FM
Andrew ,RIVERa,72,FM
 JEan,RivEra,34,M
mYrTiS, hERRinG,1,M
KENnEtH,BOYd ,51,both
suSiE,ScHuEtZ ,22,Female
sTePhanie ,ALtAMIrAno,114,F
 geoRGe,oWEns,9,Female
MiLdRed,vauGhN ,186,Male
 gleNNA,hACKeTt,75,LGBT
 CiNdY,aChenBach,29,m
 MaRia,gATeS,33,m
JoHNNiE, duPont,13,Female
 BoBBY,SchnieDERs,5,LGBT
DonaLD, lYnn,21,both
 mELOdy,rABaGo,121,F
 JEAnNEtTE,SHOrT,48,Female
Noah ,RuNYon,71,M
RIchard,cUmmiNGS ,52,-
NICK, SiMmONS,169,F
biLLY,lee ,70,M
 raNdoLPH,NIX,11,-
Joan,SaDlEr ,39,F
ManuEl, sTUDeR,68,m
LEWis, CRaWfOrd,59,Female
sETH ,VIesSElMAN,49,both
 pAUl,zimMerman,119,Male
MigUEL, peRry,127,f
ERIc ,ArOnsoN,107,f
KATHlEEN,MOrRiS ,29,Female
jeff ,cOLLIer,36,M
lois,jonEs ,70,Man
gEOrgE ,JeWelL,48,M
jENNy, Vanos,68,Female
JAmES ,HUTCHiSoN,21,f
TiFFanY,wardEn,49,f
mARY, REmiLLArD,37,f
 ryAN,SAlaAm,56,f
ELeaNor,HARris ,2,m
 saRaH,pERkIns,33,Girl
gERald ,aShlEY,7,both
kENNEth,RuTlEDgE ,63,Man
 KeIth,vaNDerfORd,36,F
BEnjAmIN,dYAL ,81,both
 JoAnNE,ChaVEz,61,M
SanDra ,HoRneR,23,Man
aSHLEy ,eBLInG,52,M
dANIEL ,leon,7,m
 lOuiSE,lAZZArI,39,MF
 LINda,KnOWLes,70,LGBT
glAdYS, HaRDiE,37,LGBT
DAviD,sMITH ,50,m
 DeNnIS,BaNdY,34,f
Jack, KAkAnI,6,-
lOUis,WAlker ,55,f
QUEeN,hArsHman ,38,m
lINda,buCKNER ,34,-
jIm ,NAbOrs,65,f
edWiN ,rUgGieRO,36,Girl
KryStAL, WElcH,68,-
DaNA, NEFF,38,LGBT
 CHriStOPHER,NAples,33,-
sHAnNOn ,SoLtIS,33,Female
ArIEl ,cOLLiNS,3,f
JACKiE, WHitt,25,f
MichAeL ,Maier,21,m
bRian, ELLIs,36,FM
lAUrA, MAY,28,Female
CaROL ,ohARa,53,both
kARen, hALL,55,-
PEgGY ,GRay,66,f
FaNNiE ,weIMer,36,F
SaMUEL ,mADden,44,m
WIlfreDO, BaIsE,31,LGBT
lYNdon, maRTInEz,31,both
heAtHER, GillARd,28,f
pAtrIcIA ,watson,18,both
maRk, loCkhaRt,34,F
DAviD, boYEr,21,f
 joHn,McMiLlEn,24,M
roNalD, TorReS,13,M
 LARrY,taff,2,m
 TeReSA,babERs,97,MF
aNGel,lUEDEmAN ,35,M
TaMArA ,cLaRKE,44,Female
ashlEy, FLEcK,32,M
PatricIa ,bOugH,48,F
 rObERt,WiNTER,30,LGBT
Joe, DErricK,70,Man
SaMuel,clArk ,99,f
 kathlEeN,FosmIre,44,Man
 pHyLLis,waLkeR,21,Man
DEBoRAH,woOdy ,31,f
HArrIET ,CEDaR,62,f
MElVIN,BLAck ,53,-
rIta, booCkS,89,M
RoBErt, selfRiDgE,42,Male
VicToR, dONAhoe,23,M
LoRA ,rIchmOnd,63,-
 hArry,williAmS,5,Male
bOnnIe, HArris,70,Female
DAVID, CraWFord,65,F
geOrge ,HeRriNg,59,m
 RICHArD,WiLsOn,10,M
 elizaBEth,kiM,28,f
doNna ,RAMireZ,41,-
luis, kIEFer,60,f
DaRia, rICHarDsOn,110,F
PHYLlIS ,FErN,8,Female
ShErI, gouGH,18,f
DOrOThY, jOhNSOn,69,Male
dESIreE ,oTtE,11,Female
dONAlD, kING,67,m
maRciA, GARDNEr,19,-
EdwARd,karg ,36,F
boBbY, STRIckLAND,18,M
raLph,GOTtLiEB,65,f
JasOn ,gARy,56,FM
ROger ,meLtOn,20,M
Harvey ,NolAnD,18,FM
 bReNdA,CRaNe,61,f
JAmes, FOSter,43,m
BOnNie ,colE,53,LGBT
bRyaN ,grAsS,19,FM
 DereK,CaTO,29,f
gErTRudE, WIllIAmS,180,M
AlLeN ,elLIs,181,both
suzANNE ,Thomas,66,-
PEArL ,marinO,189,f
julIe,flOweRS ,6,Girl
robeRT ,LAViN,28,Female
BranDon ,sHANnOn,49,both
EdWarD,MiXON ,37,M
toM,RodrigUEz ,28,F
JohN ,kAUfFmAn,19,both
pHyLLiS ,FERGUs,173,M
LENnY ,jonEs,69,Male
keESHA,MCWHortER ,26,M
mArVIN, BLAnCO,54,M
BetTY, wEXleR,136,M
DorOtHy, HaMiLtoN,152,m
CHRIsTiE, PereZ,65,f
 gEOrGE,HowarD,66,f
dANIEl ,BuSh,65,m
DENIsE ,hErnANdez,21,-
 John,aVeNt,31,FM
JameS,fRaNcIs ,129,LGBT
PAuL ,locKe,50,FM
eMma, sImPSoN,46,LGBT
JILl, ErickSon,46,F
BoNnIe, McCLUNg,68,Man
cHarLes, RYANS,60,m
keViN, hOPKinS,36,LGBT
dAViD ,pEROn,50,LGBT
ThOMAs, kipeR,17,m
TeRRAncE ,carRiERE,177,Girl
bROoKe ,CaStro,33,M
 SaLly,doNzE,40,f
aNNA, HICkS,167,f
GREgorY,BRIGGS ,39,-
 roY,KenNedY,16,m
 mISTY,RIsch,56,M
 dAViD,ToRreS,27,both
HELEn ,wIlfOrd,18,both
KElly, newTON,37,LGBT
ApRIL ,pENninGTON,52,-
ANToiNETte, patEl,24,LGBT
 aliCiA,TaYloR,59,M
lOuisE, diETEmaN,55,FM
ravEN ,FAUlkner,61,-
aMy ,BaMbEcK,41,f
roNALD ,PerEz,69,Female
mArk, JARamiLLo,36,Female
 LiNdA,DElaNeY,20,Man
bARBARa, WiLliams,49,both
 eTHEl,SCoTt,68,FM
johN ,smiTH,10,f
BREndA, ConKel,56,-
 Karen,DrisColL,61,M
CHARMAine ,lYnch,62,both
TOm,ADAMS,31,Male
 mARgiE,WHIte,105,MF
mABLe,soUza ,54,F
 rOnalD,BAskiN,62,Female
RENE, bramLeTT,24,LGBT
EDWaRD ,schuTZ,65,LGBT
bErnIce, McSwAin,18,Male
micHaeL,thOmas ,113,Man
wIllIam, vANblARCOm,9,Male
LOis,siPriano ,60,M
HERberT ,gREEn,77,M
 KAtHErYn,JOnES,7,-
wIlliAM, lEdbeTtEr,58,FM
DErEK ,ADDiSOn,49,MF
LaRrY, garNer,9,M
MonA,waRNEr ,39,Male
david ,RAmON,173,both
aNToNIA, DOnAhuE,1,Girl
MIChaEl ,hiGgINS,60,LGBT
MicHaEl,daRGan ,20,LGBT
paUL, jOhnsoN,69,Male
 lois,rOUnDS,48,-
eric, sUmMeRS,6,MF
alIce ,broOkS,41,LGBT
wIlliam, coRREla,18,F
waLter, hOFF,62,Female
ANDRea, bALl,70,Man
 rICHarD,SAyeRs,23,Male
 theRSA,ToNgaTe,37,m
lydIA, AcKLeY,64,both
mATTheW, wIllIAms,43,LGBT
KIMBERlY,FrIX ,60,Man
BenJAmIn ,ALvaRaDo,2,Girl
LaUrETta,cho ,23,m
ruTH, coURtNeY,57,both
JAN ,JAcKsOn,33,both
DebRa ,cho,25,LGBT
 PEDro,BEnnEtt,69,M
DANIel,ALlen ,38,M
 bRiAn,FRAnZoNi,55,f
hENRiETTA, moNtI,36,M
DAnIel, GRICe,36,F
MaRiON ,BAIlEY,70,M
dOnald, stOKeS,30,M
 MiCHael,JoNES,199,both
eLIzAbETh ,stANLey,56,F
neLsoN, LOPEr,40,FM
jAnEtTe, WerNER,68,FM
 PEdRo,GaLLEgOS,52,-
alICe ,zacariAs,25,LGBT
BEtTe,valerIo,134,m
jOSEpH ,SmiTh,58,Female
jeReMy ,stPierrE,13,Man
warREN ,RaY,12,Male
MIcheLLe,GaRZa ,36,M
 jiMmY,ZimMER,44,M
JAMES ,FALKEnhagEN,47,f
DaVid,cARTER ,68,-
Anna, cRuz,44,F
susAN,ALBERT ,26,FM
 GReGOrY,rENArd,62,LGBT
REGINAld,RiVErS,30,m
TRAviS, sNYDEr,58,f
juDY ,lAshlEY,36,MF
ArTHuR, foxworTh,36,Female
gREg ,perrY,29,F
wiLliam ,hartL,76,Man
KAtHArine, ROSCiOlI,38,F
dOROTHY, BACHlEDa,61,F
FrAnCiS, hoGGAtT,44,both
 WM,gorsuCh,66,both
jUsTin,wEatherLY ,36,F
WIlBur ,eDgIngToN,55,Male
amy,haYS,21,LGBT
roBERT, VEREEN,18,-
ANnA, JOhNsoN,126,F
jUSTin ,ROdRIguEZ,6,Male
cArL,Wright ,64,both
 MArtiNa,rEYeS,42,M
PaTrick,wItheRSPoON ,57,LGBT
geNEVA, kujAWA,5,M
ThOmAs, HAfeR,186,both
heAThEr,tERry,3,LGBT
ROSaLIe ,KRamer,46,F
 iSmAEL,lOcKEtt,18,f
jAMEs, yATES,26,FM
 anDreW,CoLlinS,27,f
Allen ,aLI,64,f
jAmEs, Barre,70,LGBT
MELVIn, PlanK,171,-
heIDE ,dEaL,36,m
 loUISE,NIcHOLAs,70,F
BarBAra ,HoUGHtoN,31,LGBT
RobERT ,KILLOREn,76,F
jAmeS, tobiN,56,f
leAh, gabLe,46,f
 MICHaEl,RUnYoN,55,FM
kaREn ,COuNCIl,69,Male
 BRENDA,gUEretTE,36,Man
 GLENn,goRmAn,58,M
 dAlLAS,FoRd,28,Male
CarOL ,veleZ,4,F
CherYL,FERRy,29,F
aNgel,aNAyA ,33,both
dIANE, LEwIs,98,MF
ViRGie ,SaNCHEZ,51,M
noRmA ,kirKPAtRIck,33,Female
aShLey,cheN,65,f
josE,kerstettER ,57,FM
MiNDY, tALleY,27,LGBT
MARia ,WHithaM,36,MF
WIlLiAm, cLarK,39,F
EDwArD, REID,26,-
petER, frANcEs,51,both
gLoriA,WInSLEtt,45,M
hEcTor,RODriguez ,33,M
bRANDy,wHITT ,24,Girl
dOriS ,LUX,23,m
NAtHAn ,suArEZ,61,Male
rONaLd,PoBLETE ,70,LGBT
 hOWard,SmiTH,32,F
amy,maRtInEz ,57,Man
MATThEw, moRGaN,45,Male
doNnA,baRtLEY ,153,Male
bObBy ,nEHls,66,-
LillIaN, AUStIN,64,-
JUDy, FowleR,29,Male
BRUCe ,poLlaRd,43,M
 LIZ,jOHNson,35,-
LyNeTtE,SmiTh,57,MF
JOHN ,JORdaN,170,Female
RoBeRTO,ElaMIn ,51,-
JaCquelinE ,manSi,3,both
DoNna ,LEfEvre,55,Girl
 LORETtA,JAcksOn,53,-
KeLLy, richARDS,64,Female
CHrisTOPhER, CRAwFoRD,27,FM
nORman,jEffERson ,17,LGBT
 frEderiCK,MaRtIN,10,LGBT
WAynE,EnGLiSh ,10,LGBT
cARl,braNDT ,134,F
harold, DonALDsoN,21,both
WIlbERt ,Thacker,54,m
michael,maCDOnALD ,30,-
DOnnA,MATtHeWs ,63,both
rODnEY ,DOnNElly,121,LGBT
ShErry, mAganA,27,Male
EZequIel, MOORe,54,Girl
mIcheaL,HaZArD ,147,f
 MArK,marINaCCio,42,Male
JeNNiFEr, AsHcRaft,56,m
vIOLa,TAyLoR ,25,Girl
 joHn,ParrIS,30,m
 aNGEl,CALdWELl,64,f
cecIl ,OTtO,121,Girl
OpAL, BRIdgEs,70,M
john, WoOd,38,M
 diANE,SMITh,191,M
cONNIE, McdaNIEl,118,both
nIna,LOCKhaRT ,53,FM
 PaTsy,hILl,80,MF
LOIS,SantOS ,46,LGBT
kaThlEEn, yankEY,108,Man
 MarGaret,BOrELLI,68,Male
lEsLIe, BreHM,42,M
BeATriCE,CamPbell ,32,M
JASOn ,lONGbRakE,45,Girl
 RoNald,HORTon,59,f
 rObERt,MaRBLE,22,MF
cHRIsTinE ,tOwnsEND,41,m
mArIan, CorTeZ,136,both
rObERt, rollin,146,M
eLLa, BERMUDez,24,Girl
maRGaRET ,SeQURa,44,-
daNiEla, VEgA,124,f
maRVIN,wahBA ,145,M
 dAvId,daUM,31,-
jAMEs ,bRENnaN,41,m
 ricHARd,SKUtT,61,-
joIe ,Daly,51,both
stacEy ,gRifFITh,190,Girl
ETHEL,Clark ,65,Girl
 BobBy,hENslEy,20,LGBT
John ,HOcKenberRy,60,MF
sAMuel, smiTH,28,both
claudIA, NgUyEn,9,F
cECIle, LuNA,34,m
heRlInDA,kOtH ,67,-
nIdIA ,goMez,21,both
paULa, BELl,40,-
 clIFford,MUNiZ,61,M
reneE ,EsPAdA,12,Girl
richard, HaIL,24,m
DORis, DAKinG,42,LGBT
 AnGeLa,COOPer,26,m
fayE, ScHMItT,34,f
WiLLIAM,gILrEATh ,24,LGBT
PeGGy, cLoUSTON,43,m
edDIE,hall,199,F
 jEAnetTe,mcfarLAnD,74,F
 loRA,TAYloR,26,m
mIlDrED ,BreWer,66,LGBT
WilfORD ,arTEaGa,67,-
jeNNIfER,wYNN,133,Male
DENiSE ,bENNETt,6,Girl
jANiCE, esqUIVEl,48,F
 mARY,VOSS,120,-
DELMA,bRowN ,29,m
sarAh, joNES,28,m
DianE ,JuDy,75,LGBT
amanda ,wALLAce,37,both
paMelA ,HamptON,24,f
SUnDay ,cHeNaULT,18,m
DAniCA,PARkEr ,20,m
jamEs ,JoHnSon,152,both
jOAn, ham,29,Male
miCHEAl ,CArtwRIGht,67,F
SCotT, ChRiSTeNbeRry,67,MF
dANIEl ,RoSAs,38,Girl
 STEveN,veAZeY,47,LGBT
EMmA ,phIllIPS,47,-
CHrIsTINe,THOMPSoN ,33,LGBT
 deboRah,sIMon,26,f
wiLLIAm,WIleY ,49,both
 Patricia,GOodwiN,61,MF
DaN ,jOhNSON,46,-
 paTSy,NYE,9,Female
viRGInia ,dERoSA,42,F
LAVERNE, COlE,25,f
vicKi, SHORT,31,-
tifFAnY, SimPson,56,-
franCiscO ,GORdin,46,FM
jaNeT, KuN,69,Female
 ROBerT,mAFFIt,48,both
doMINiQUE, FlaNAGAN,48,LGBT
KErry, rose,44,M
deLorIS ,Castellano,61,-
 JoAnne,CrAmer,55,LGBT
eLiZABEtH ,sCoTt,23,f
JoHN,TOnEy ,133,MF
EaRL ,spenCe,17,both
 eRIC,herrinG,47,F
victoR, sMiLeY,23,LGBT
rOnaLD,WARD ,70,F
daVId, daLE,61,-
EuGENe,goLDEn ,23,F
mAGda,coREn,47,m
 aMY,nOvEmbeR,42,MF
JacLYN ,DiCK,56,both
jOnaTHaN,beNNett,57,M
chriSTIe ,SEvY,50,F
jessiCA,PERrigo ,177,f
 bellA,JEnkINs,44,-
deBra, peLLeGRiNO,58,m
BEnJaMin, MAIeR,58,Man
PAmELa, danIeLs,24,f
 SHArON,CHIn,19,f
IRene, sTRaIn,197,f
dIanE,aDAms ,64,Girl
doMiniCk, Arcizo,135,FM
 EdnA,ZAPPAla,18,-
jASoN, kornbluth,18,MF
 rOsE,BeLL,2,M
 eULA,samueLs,61,-
FranciSCO,wellS ,8,f
ThOMAS ,sCHEffEl,61,Female
 GlEn,wHITE,65,m
 ClIfTOn,WOOdRuFf,67,LGBT
CARol,sTIltner,11,Female
 homer,KiLliNgSwORTH,31,FM
 jeNNie,wEAvER,52,Male
SIMoN ,FLemInG,38,-
gLAdyS, BENtoN,64,both
 FELiPE,ArNOLd,79,F
ChaRleS, HumPHrEy,139,Girl
EdWarD ,BLAcKstOn,65,M
pearl ,kIrchNEr,62,m
fRAnK,NObLe,66,Male
dEREk ,sTillWelL,4,Female
JOSEpHiNe,RoeSsER ,71,Girl
rObeRT,WIlliamS ,7,both
JacK ,gALly,17,F
wIlLiaM,FISh ,64,MF
GarreT ,edDy,142,M
AMANdA,dELpeRdaNG ,32,LGBT
HENRy, GOodmaN,172,both
cAroLYN ,Pouncey,61,both
mIcHeLE,KATo ,145,Female
 jAsMiNe,herOn,147,MF
mArgo, HuguleY,64,F
 edWArD,MaUReR,2,m
 kIMBeRlY,yU,25,-
raYmONd,polK ,22,f
JOhN,DAhL ,16,Male
JohN, rigGs,23,m
lesLIe ,zAVaLa,9,F
 ANdReW,hEndErSOn,52,Male
 robeRt,HerNAnDEZ,25,M
sAlly ,nelSon,151,Girl
joANna,riesER ,57,Male
saMuEl,bEnSOn,124,f
LISa ,ViRkler,33,MF
jULie,hAYdEN,16,Male
lOlA ,nEWmAN,42,Man
rosA, DONAWay,6,MF
 brIAN,poWELL,98,-
loreTTa ,rusS,44,Male
LerOY, rILEY,15,F
janE, CAmerON,58,F
pEnNy,RicHARdS ,36,Female
eFfIe ,MorIs,53,Male
bEN, hOlden,58,-
rene,kIng ,100,FM
An,slaY,18,Female
maRY ,cirILo,60,m
RiChArd ,kINchEn,41,MF
aSHlEY ,mCphErSon,3,both
caRLOS ,SuAreZ,153,-
hORAce ,bOUTWeLl,5,FM
 ROnALd,BRown,62,MF
 WALTeR,BrAnnON,64,LGBT
KAri ,jUSTus,61,FM
 ORLAnDo,sMITH,59,F
arTHur, lArKIn,135,-
 DaNiEl,JeNninGs,49,both
clAY ,Reese,151,MF
Walter, dIcKSoN,3,Male
 DonAlD,WOlFE,2,f
eDdie ,hUNtlEy,44,-
NIcoLe ,ReeVes,21,FM
CaRol, mceLrOy,5,Female
WillIaM,sTCLAir ,37,f
bREaNne ,RICHMAn,7,FM
DEBRA,arenDS ,27,m
 jANE,McdONAlD,39,Man
MaRk ,rAnDoLph,53,M
ANtHONY,duran ,116,LGBT
JohN, HERsEy,25,M
sTaNlEy,dancy ,166,Male
SANDra ,cUTRIGht,32,f
stANleY, oTto,42,LGBT
JaNE ,NELsOn,96,Male
HeIDi, keFFer,24,F
JessIca ,LOckHArT,182,f
aLEX ,MArTIn,23,F
jEFFReY,CrAWfORd ,69,Man
jOhn, siMmONs,34,M
mIchaEl, BermAN,85,LGBT
juaniTa,BUser,54,Girl
eDMunDO,RiGgs ,196,F
 DaRRELL,CaRmonA,17,-
 HArRY,MClawhORn,28,F
NAThanIeL,prINCe,14,FM
 marGAREt,sChuLZe,41,Man
OTis,warReN,26,m
rOBert ,GaRNER,40,m
EDdy ,alCAraz,44,Female
pAul ,diGIACOmO,18,-
JoHN ,cANcELlierE,81,F
nolA, FLORES,33,both
 JUdy,NElSoN,199,both
 ErmA,GaskInS,51,Male
miCHAEl, POWELL,68,M
JaMes,cOs,1,-
 JosEPHIne,sELLs,30,Female
GregG, BurKetT,68,Female
AlFred ,RicHARDs,31,Male
 mARY,PaTTeRSON,40,F
LiNDa, RinKs,27,-
